RespId       	HW CD 	Model Name                 	Context	 Temp	TPS	   Duration	 N1	 N2	 N3	Tot	      Date Time   	UPC	Model User Prompt	Eval Duration	Eval Tokens	PromptTokens	SysPmtCd	Model System Prompt    	Web Search Prompt          	Web Search URL     	Doc-File Name          	CPU_GPU                	RAM	OS       	Computer 	Server                               	Response File	
s14_t011.178 	bt04st	qwen2:0.5b                 	   8000	  0.7	246.90	   3.82	  0	  0	  0	  0	  2025-06-01 16:06	AA0	  417	  1.69	all-usr: What is so spec...	  888	GKN0-INPT	all-sys: Summarize the informati...	                           	s14_scoring-prompt.txt 	1 Source, 4161 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_grading-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.178.4.50601.1606_Response.txt
s14_t011.179 	bt04st	qwen2:0.5b                 	   8000	  0.7	257.66	   2.68	  0	  0	  0	  0	  2025-06-01 16:06	AA0	  257	  1.00	all-usr: What is so spec...	 1179	GKN0-INPT	all-sys: Summarize the informati...	                           	s14_scoring-prompt.txt 	1 Source, 5509 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_grading-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.179.4.50601.1606_Response.txt
s14_t011.180 	bt04st	qwen2:0.5b                 	   8000	  0.7	264.17	   3.51	  0	  0	  0	  0	  2025-06-01 16:14	AA0	  358	  1.36	all-usr: What is so spec...	  925	GKN0-INPT	all-sys: Summarize the informati...	                           	s14_scoring-prompt.txt 	1 Source, 4342 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_grading-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.180.4.50601.1614_Response.txt
s14_t011.181 	bt04st	qwen2:0.5b                 	   8000	  0.7	260.14	   3.24	  0	  0	  0	  0	  2025-06-01 16:17	AA0	  280	  1.08	all-usr: What is so spec...	 1035	GKN0-INPT	all-sys: Summarize the informati...	                           	s14_scoring-prompt.txt 	1 Source, 5014 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_grading-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.181.4.50601.1617_Response.txt
s14_t011.182 	bt04st	qwen2:0.5b                 	   8000	  0.7	234.47	   3.07	  0	  0	  0	  0	  2025-06-01 16:18	AA0	  214	  0.91	all-usr: What is so spec...	  820	GKN0-INPT	all-sys: Summarize the informati...	                           	s14_scoring-prompt.txt 	1 Source, 3839 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_grading-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.182.4.50601.1618_Response.txt
s14_t011.183 	bt04st	qwen2:0.5b                 	   8000	  0.7	255.00	   5.50	  0	  0	  0	  0	  2025-06-01 16:20	AA0	  956	  3.75	all-usr: What is so spec...	  773	GKN0-INPT	all-sys: Summarize the informati...	                           	s14_scoring-prompt.txt 	1 Source, 3514 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_grading-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.183.4.50601.1620_Response.txt
s14_t011.184 	bt04st	qwen2:0.5b                 	   8000	  0.7	240.60	   3.17	  0	  0	  0	  0	  2025-06-01 16:22	AA0	  224	  0.93	all-usr: What is so spec...	 2106	GKN0-INPT	all-sys: Summarize the informati...	                           	s14_scoring-prompt.txt 	1 Source, 10512 bytes  	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_grading-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.184.4.50601.1622_Response.txt
s14_t011.185 	bt04st	qwen2:0.5b                 	   8000	  0.7	250.58	   4.36	  0	  0	  0	  0	  2025-06-01 16:30	AA0	  577	  2.30	all-usr: What is so spec...	  913	GKN0-INPT	all-sys: Summarize the informati...	                           	s14_scoring-prompt.txt 	1 Source, 4216 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_grading-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.185.4.50601.1630_Response.txt
s14_t011.186 	bt04st	qwen2:0.5b                 	   8000	  0.7	263.20	   6.69	  0	  0	  0	  0	  2025-06-01 16:31	AA0	 1196	  4.54	all-usr: What is so spec...	  998	GKN0-INPT	all-sys: Summarize the informati...	                           	s14_scoring-prompt.txt 	1 Source, 4427 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_grading-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.186.4.50601.1631_Response.txt
s14_t011.187 	bt04st	qwen2:0.5b                 	   8000	  0.7	256.27	   3.21	  0	  0	  0	  0	  2025-06-01 16:31	AA0	  287	  1.12	all-usr: What is so spec...	  847	GKN0-INPT	all-sys: Summarize the informati...	                           	s14_scoring-prompt.txt 	1 Source, 3718 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_grading-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.187.4.50601.1631_Response.txt
s14_t011.188 	bt04st	qwen2:0.5b                 	   8000	  0.7	252.24	   3.11	  0	  0	  0	  0	  2025-06-01 16:51	AA0	  235	  0.93	all-usr: What is so spec...	  996	GKN0-INPT	all-sys: Summarize the informati...	                           	s14_scoring-prompt.txt 	1 Source, 4864 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_grading-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.188.4.50601.1651_Response.txt
s14_t011.189 	bt04st	qwen2:0.5b                 	   8000	  0.7	276.22	   3.63	  0	  0	  0	  0	  2025-06-01 16:52	AA0	  417	  1.51	all-usr: What is so spec...	  891	GKN0-INPT	all-sys: Summarize the informati...	                           	s14_scoring-prompt.txt 	1 Source, 4054 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_grading-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.189.4.50601.1652_Response.txt
s14_t011.190 	bt04st	qwen2:0.5b                 	   8000	  0.7	262.57	   3.08	  0	  0	  0	  0	  2025-06-01 16:55	AA0	  238	  0.91	all-usr: What is so spec...	 1021	GKN0-INPT	all-sys: Summarize the informati...	                           	s14_scoring-prompt.txt 	1 Source, 4880 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_grading-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.190.4.50601.1655_Response.txt
s14_t011.191 	bt04st	qwen2:0.5b                 	   8000	  0.7	270.08	   5.71	  0	  0	  0	  0	  2025-06-01 16:57	AA0	  972	  3.60	all-usr: What is so spec...	  942	GKN0-INPT	all-sys: Summarize the informati...	                           	s14_scoring-prompt.txt 	1 Source, 4411 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_grading-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.191.4.50601.1657_Response.txt
s14_t011.192 	bt04st	qwen2:0.5b                 	   8000	  0.7	273.16	   4.99	  0	  0	  0	  0	  2025-06-01 16:59	AA0	  773	  2.83	all-usr: What is so spec...	  889	GKN0-INPT	all-sys: Summarize the informati...	                           	s14_scoring-prompt.txt 	1 Source, 4130 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_grading-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.192.4.50601.1659_Response.txt
s14_t011.193 	bt04st	qwen2:0.5b                 	   8000	  0.7	263.07	   3.08	  0	  0	  0	  0	  2025-06-01 17:00	AA0	  237	  0.90	all-usr: What is so spec...	 1038	GKN0-INPT	all-sys: Summarize the informati...	                           	s14_scoring-prompt.txt 	1 Source, 4988 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_grading-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.193.4.50601.1700_Response.txt
s14_t011.194 	bt04st	qwen2:0.5b                 	   8000	  0.7	260.80	  14.22	  0	  0	  0	  0	  2025-06-01 17:02	AA0	 3156	 12.10	all-usr: What is so spec...	 1041	GKN0-INPT	all-sys: Summarize the informati...	                           	s14_scoring-prompt.txt 	1 Source, 4964 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_grading-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.194.4.50601.1702_Response.txt
s14_t011.195 	bt04st	qwen2:0.5b                 	   8000	  0.7	232.64	   3.09	  0	  0	  0	  0	  2025-06-01 17:36	TXT	  224	  0.96	Summarize the key topics...	 1044	GKN0-TXTP	Summarize the information and pr...	                           	s14_scoring-prompt.txt 	1 Source, 4964 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_grading-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.195.4.50601.1735_Response.txt
s14_t011.196 	bt04st	qwen2:0.5b                 	   8000	  0.7	235.91	   4.50	  0	  0	  0	  0	  2025-06-01 17:38	TXT	 1040	  4.41	Summarize the key topics...	 1044	GKN0-TXTP	Summarize the information and pr...	                           	s14_scoring-prompt.txt 	1 Source, 4964 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_grading-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.196.4.50601.1737_Response.txt
s14_t011.197 	bt04st	qwen2:0.5b                 	   8000	  0.7	231.61	   1.21	  0	  0	  0	  0	  2025-06-01 17:40	TXT	  249	  1.08	Summarize the key topics...	 1044	GKN0-TXTP	Summarize the information and pr...	                           	s14_scoring-prompt.txt 	1 Source, 4964 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_grading-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.197.4.50601.1740_Response.txt
s14_t011.198 	bt04st	qwen2:0.5b                 	   8000	  0.7	256.39	   3.56	  0	  0	  0	  0	  2025-06-01 20:00	TXT	  325	  1.27	Summarize the key topics...	 1044	GKN0-TXTP	Summarize the information and pr...	                           	s14_scoring-prompt.txt 	1 Source, 4964 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_grading-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.198.4.50601.2000_Response.txt
s14_t011.199 	bt04st	qwen2:0.5b                 	   8000	  0.7	122.61	   0.72	  0	  0	  0	  0	  2025-06-01 20:02	TXT	   79	  0.64	Summarize the key topics...	 1044	GKN0-TXTP	Summarize the information and pr...	                           	s14_scoring-prompt.txt 	1 Source, 4964 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_grading-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.199.4.50601.2002_Response.txt
s14_t011.200 	bt04st	qwen2:0.5b                 	   8000	  0.7	260.62	   7.75	  0	  0	  0	  0	  2025-06-01 20:15	TXT	 1401	  5.38	Summarize the key topics...	 1044	GKN0-TXTP	Summarize the information and pr...	                           	s14_scoring-prompt.txt 	1 Source, 4964 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_grading-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.200.4.50601.2015_Response.txt
s14_t011.201 	bt04st	qwen2:0.5b                 	   8000	  0.7	258.30	   3.47	  0	  0	  0	  0	  2025-06-01 20:21	TXT	  421	  1.63	Summarize the key topics...	 1044	GKN0-TXTP	Summarize the information and pr...	                           	s14_scoring-prompt.txt 	1 Source, 4964 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_grading-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.201.4.50601.2021_Response.txt
s14_t011.202 	bt04st	qwen2:0.5b                 	   8000	  0.7	268.57	   2.64	  0	  0	  0	  0	  2025-06-01 20:27	TXT	  204	  0.76	Summarize the key topics...	 1044	GKN0-TXTP	Summarize the information and pr...	                           	s14_scoring-prompt.txt 	1 Source, 4964 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_grading-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.202.4.50601.2027_Response.txt
s14_t011.203 	bt04st	qwen2:0.5b                 	   8000	  0.7	265.60	   2.61	  0	  0	  0	  0	  2025-06-01 20:34	TXT	  192	  0.72	Summarize the key topics...	 1044	GKN0-TXTP	Summarize the information and pr...	                           	s14_scoring-prompt.txt 	1 Source, 4964 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_grading-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.203.4.50601.2034_Response.txt
s14_t011.204 	bt04st	qwen2:0.5b                 	   8000	  0.7	196.52	   2.13	  0	  0	  0	  0	  2025-06-01 20:36	TXT	  402	  2.05	Summarize the key topics...	 1044	GKN0-TXTP	Summarize the information and pr...	                           	s14_scoring-prompt.txt 	1 Source, 4964 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_grading-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.204.4.50601.2036_Response.txt
s14_t011.205 	bt04st	qwen2:0.5b                 	   8000	  0.7	232.81	   2.72	  0	  0	  0	  0	  2025-06-01 20:42	TXT	  190	  0.82	Summarize the key topics...	 1044	GKN0-TXTP	Summarize the information and pr...	                           	s14_scoring-prompt.txt 	1 Source, 4964 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_grading-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.205.4.50601.2042_Response.txt
s14_t011.206 	bt04st	qwen2:0.5b                 	   8000	  0.7	263.37	   2.46	  0	  0	  0	  0	  2025-06-01 21:03	TXT	   83	  0.32	Summarize the key topics...	 1044	GKN0-TXTP	Summarize the information and pr...	                           	s14_scoring-prompt.txt 	1 Source, 4964 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_grading-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.206.4.50601.2103_Response.txt
s14_t011.207 	bt04st	qwen2:0.5b                 	   8000	  0.7	203.87	   1.14	  0	  0	  0	  0	  2025-06-01 21:05	TXT	  217	  1.06	Summarize the key topics...	 1044	GKN0-TXTP	Summarize the information and pr...	                           	s14_scoring-prompt.txt 	1 Source, 4964 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_grading-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.207.4.50601.2104_Response.txt
s14_t011.208 	bt04st	qwen2:0.5b                 	   8000	  0.7	258.02	   3.05	  0	  0	  0	  0	  2025-06-01 21:05	TXT	  762	  2.95	Summarize the key topics...	 1044	GKN0-TXTP	Summarize the information and pr...	                           	s14_scoring-prompt.txt 	1 Source, 4964 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_grading-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.208.4.50601.2105_Response.txt
s14_t011.209 	bt04st	qwen2:0.5b                 	   8000	  0.7	199.48	   1.68	  0	  0	  0	  0	  2025-06-01 21:05	TXT	  320	  1.60	Summarize the key topics...	 1044	GKN0-TXTP	Summarize the information and pr...	                           	s14_scoring-prompt.txt 	1 Source, 4964 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_grading-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.209.4.50601.2105_Response.txt
s14_t011.210 	bt04st	qwen2:0.5b                 	   8000	  0.7	216.27	   2.40	  0	  0	  0	  0	  2025-06-01 21:06	TXT	  500	  2.31	Summarize the key topics...	 1044	GKN0-TXTP	Summarize the information and pr...	                           	s14_scoring-prompt.txt 	1 Source, 4964 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_grading-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.210.4.50601.2106_Response.txt
s14_t011.211 	bt04st	qwen2:0.5b                 	   8000	  0.7	245.69	  12.57	  0	  0	  0	  0	  2025-06-01 21:22	TXT	 2552	 10.39	Summarize the key topics...	 1044	GKN0-TXTP	Summarize the information and pr...	                           	s14_scoring-prompt.txt 	1 Source, 4964 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_grading-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.211.4.50601.2122_Response.txt
s14_t011.212 	bt04st	qwen2:0.5b                 	   8000	  0.7	243.57	   2.63	  0	  0	  0	  0	  2025-06-01 21:26	TXT	  619	  2.54	Summarize the key topics...	 1044	GKN0-TXTP	Summarize the information and pr...	                           	s14_scoring-prompt.txt 	1 Source, 4964 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_grading-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.212.4.50601.2126_Response.txt
s14_t011.213 	bt04st	qwen2:0.5b                 	   8000	  0.7	247.12	   1.04	  0	  0	  0	  0	  2025-06-01 21:29	TXT	  234	  0.95	Summarize the key topics...	 1044	GKN0-TXTP	Summarize the information and pr...	                           	s14_scoring-prompt.txt 	1 Source, 4964 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_grading-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.213.4.50601.2129_Response.txt
s14_t011.214 	bt04st	qwen2:0.5b                 	   8000	  0.7	236.42	   3.21	  0	  0	  0	  0	  2025-06-01 21:30	TXT	  738	  3.12	Summarize the key topics...	 1044	GKN0-TXTP	Summarize the information and pr...	                           	s14_scoring-prompt.txt 	1 Source, 4964 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_grading-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.214.4.50601.2130_Response.txt
s14_t011.215 	bt04st	qwen2:0.5b                 	   8000	  0.7	174.45	   1.17	  0	  0	  0	  0	  2025-06-01 21:30	TXT	  191	  1.09	Summarize the key topics...	 1044	GKN0-TXTP	Summarize the information and pr...	                           	s14_scoring-prompt.txt 	1 Source, 4964 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_grading-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.215.4.50601.2130_Response.txt
s14_t011.216 	bt04st	qwen2:0.5b                 	   8000	  0.7	252.66	   1.76	  0	  0	  0	  0	  2025-06-01 21:32	TXT	  424	  1.68	Summarize the key topics...	 1044	GKN0-TXTP	Summarize the information and pr...	                           	s14_scoring-prompt.txt 	1 Source, 4964 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_grading-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.216.4.50601.2132_Response.txt
s14_t011.217 	bt04st	qwen2:0.5b                 	   8000	  0.7	252.38	   4.94	  0	  0	  0	  0	  2025-06-01 21:33	TXT	 1225	  4.85	Summarize the key topics...	 1044	GKN0-TXTP	Summarize the information and pr...	                           	s14_scoring-prompt.txt 	1 Source, 4964 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_grading-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.217.4.50601.2133_Response.txt
s14_t011.218 	bt04st	qwen2:0.5b                 	   8000	  0.7	228.62	   3.46	  0	  0	  0	  0	  2025-06-01 21:38	TXT	  773	  3.38	Summarize the key topics...	 1044	GKN0-TXTP	Summarize the information and pr...	                           	s14_scoring-prompt.txt 	1 Source, 4964 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_grading-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.218.4.50601.2138_Response.txt
s14_t011.219 	bt04st	qwen2:0.5b                 	   8000	  0.7	209.41	   1.31	  0	  0	  0	  0	  2025-06-01 21:38	TXT	  257	  1.23	Summarize the key topics...	 1044	GKN0-TXTP	Summarize the information and pr...	                           	s14_scoring-prompt.txt 	1 Source, 4964 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_grading-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.219.4.50601.2138_Response.txt
s14_t011.220 	bt04st	qwen2:0.5b                 	   8000	  0.7	271.81	   3.70	  0	  0	  0	  0	  2025-06-01 21:50	TXT	  434	  1.60	Summarize the key topics...	 1044	GKN0-TXTP	Summarize the information and pr...	                           	s14_scoring-prompt.txt 	1 Source, 4964 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_grading-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.220.4.50601.2150_Response.txt
s14_t011.221 	bt04st	gemma2:2b                  	   8000	  0.7	114.93	   8.74	  0	  0	  0	  0	  2025-06-02 07:19	AA0	  293	  2.55	all-usr: What is so spec...	  966	GKN0-INPT	all-sys: Summarize the informati...	                           	s14_scoring-prompt.txt 	1 Source, 4432 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_grading-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.221.4.50602.0718_Response.txt
s14_t011.222 	bt04st	gemma2:2b                  	   8000	  0.7	114.19	   5.18	  0	  0	  0	  0	  2025-06-02 07:26	AA0	  276	  2.42	all-usr: What is so spec...	 1024	GKN0-INPT	all-sys: Summarize the informati...	                           	s14_scoring-prompt.txt 	1 Source, 4598 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_grading-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.222.4.50602.0726_Response.txt
s14_t011.223 	bt04st	gemma2:2b                  	   8000	  0.7	   NaN	    NaN	  0	  0	  0	  0	  2025-06-02 07:27	AA0	  NaN	   NaN	all-usr: What is so spec...	  NaN	GKN0-INPT	all-sys: Summarize the informati...	                           	s14_scoring-prompt.txt 	1 Source, 3418 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_grading-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.223.4.50602.0727_Response.txt
s14_t011.224 	bt04st	gemma2:2b                  	   8000	  0.7	   NaN	    NaN	  0	  0	  0	  0	  2025-06-02 07:29	AA0	  NaN	   NaN	all-usr: What is so spec...	  NaN	GKN0-INPT	all-sys: Summarize the informati...	                           	s14_scoring-prompt.txt 	1 Source, 3418 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_grading-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.224.4.50602.0729_Response.txt
s14_t011.225 	bt04st	gemma2:2b                  	   8000	  0.7	   NaN	    NaN	  0	  0	  0	  0	  2025-06-02 07:32	AA0	  NaN	   NaN	all-usr: What is so spec...	  NaN	GKN0-INPT	all-sys: Summarize the informati...	                           	s14_scoring-prompt.txt 	1 Source, 3418 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_grading-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.225.4.50602.0732_Response.txt
s14_t011.226 	bt04st	gemma2:2b                  	   8000	  0.7	   NaN	    NaN	  0	  0	  0	  0	  2025-06-02 07:33	AA0	  NaN	   NaN	all-usr: What is so spec...	  NaN	GKN0-INPT	all-sys: Summarize the informati...	                           	s14_scoring-prompt.txt 	1 Source, 3418 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_grading-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.226.4.50602.0733_Response.txt
s14_t011.227 	bt04st	gemma2:2b                  	   8000	  0.7	   NaN	    NaN	  0	  0	  0	  0	  2025-06-02 07:34	AA0	  NaN	   NaN	all-usr: What is so spec...	  NaN	GKN0-INPT	all-sys: Summarize the informati...	                           	s14_scoring-prompt.txt 	1 Source, 3418 bytes   	Apple M4               	 16	Sequoia v	Apple Mac	bt04st-studio (xx.xxx.xxx.xxx)       	./docs/a14_grading-app/2025.06.Jun_s14-log-files/s14_t011_qwen2;0.5b_1,1-test on rm228p/s14_t011.227.4.50602.0734_Response.txt
