RespId     	Model Name               	Context	Temp	Duration	Date Time	Eval Tokens	UPC	Model User Prompt	Eval Duration	Prompt Eval Tokens	Tokens Per Second	SysPmtCd	Model SYstem Prompt	Web Search	Docs	Web Search URL	CPU_GPU	RAM	OS	Computer	Server	Response File
a11_t044.01	 qwen2:0.5b               	 6000	 0.3	   8.66	  2025-04-15 10:12	  556	KP0	Summarize the key events...	   7.75	    75	 71.75	GKN4-DETA	You are a knowledgeable ...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_4,1-test on rm231d/a11_t044.01.4.50415.1008_Response.txt
a11_t041.01	 qwen2:0.5b               	 8000	 0.3	   1.22	  2025-04-15 10:12	   15	KP0	Summarize the key events...	   0.14	    59	108.69	GKN1-SIMP	You are a helpful and in...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_4,1-test on rm231d/a11_t041.01.4.50415.1012_Response.txt
a11_t042.01	 qwen2:0.5b               	16000	 0.6	   7.02	  2025-04-15 10:12	  411	KP0	Summarize the key events...	   5.57	    59	 73.78	GKN2-SIMP	You are a helpful and in...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_4,1-test on rm231d/a11_t042.01.4.50415.1012_Response.txt
a11_t043.01	 qwen2:0.5b               	32000	 0.9	   7.43	  2025-04-15 10:12	  482	KP0	Summarize the key events...	   6.53	    59	 73.85	GKN3-SIMP	You are a helpful and in...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_4,1-test on rm231d/a11_t043.01.4.50415.1012_Response.txt
a11_t044.01	 qwen2:0.5b               	 6000	 0.3	   7.17	  2025-04-15 10:12	  454	KP0	Summarize the key events...	   6.27	    75	 72.35	GKN4-DETA	You are a knowledgeable ...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_4,1-test on rm231d/a11_t044.01.4.50415.1012_Response.txt
a11_t041.01	 qwen2:0.5b               	 8000	 0.3	   1.32	  2025-04-15 10:15	   34	KP0	Summarize the key events...	   0.38	    59	 89.35	GKN1-SIMP	You are a helpful and in...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_4,1-test on rm231d/a11_t041.01.4.50415.1015_Response.txt
a11_t041.01	 qwen2:0.5b               	16000	 0.3	   1.97	  2025-04-15 10:24	   40	KP0	Summarize the key events...	   0.52	    30	 77.26	GKN1-SIMP	Please use the informati...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1,1-test on rm231d/a11_t041.01.4.50415.1024_Response.txt
a11_t041.02	 qwen2:0.5b               	16000	 0.3	   0.39	  2025-04-15 10:24	   28	KP0	Summarize the key events...	   0.34	    30	 82.08	GKN1-SIMP	Please use the informati...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1,1-test on rm231d/a11_t041.02.4.50415.1024_Response.txt
a11_t041.01	 qwen2:0.5b               	16000	 0.3	   0.56	  2025-04-15 10:24	   27	KP0	Summarize the key events...	   0.30	    30	 90.88	GKN1-SIMP	Please use the informati...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1,1-test on rm231d/a11_t041.01.4.50415.1024_Response.txt
a11_t041.02	 qwen2:0.5b               	16000	 0.3	   5.52	  2025-04-15 10:24	  401	KP0	Summarize the key events...	   5.48	    30	 73.24	GKN1-SIMP	Please use the informati...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1,1-test on rm231d/a11_t041.02.4.50415.1024_Response.txt
a11_t041.01	 qwen2:0.5b               	16000	 0.3	   2.63	  2025-04-15 10:25	  168	KP0	Summarize the key events...	   2.26	    30	 74.23	GKN1-SIMP	Please use the informati...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1,1-test on rm231d/a11_t041.01.4.50415.1025_Response.txt
a11_t041.02	 qwen2:0.5b               	16000	 0.3	   0.43	  2025-04-15 10:25	   30	KP0	Summarize the key events...	   0.38	    30	 78.51	GKN1-SIMP	Please use the informati...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1,1-test on rm231d/a11_t041.02.4.50415.1025_Response.txt
a11_t041.01	 qwen2:0.5b               	 8000	 0.3	   8.46	  2025-04-15 10:26	  549	KP0	Summarize the key events...	   7.55	    59	 72.67	GKN1-SIMP	You are a helpful and in...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_4,1-test on rm231d/a11_t041.01.4.50415.1026_Response.txt
a11_t042.01	 qwen2:0.5b               	16000	 0.6	   1.67	  2025-04-15 10:26	   33	KP0	Summarize the key events...	   0.38	    59	 87.13	GKN2-SIMP	You are a helpful and in...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_4,1-test on rm231d/a11_t042.01.4.50415.1026_Response.txt
a11_t043.01	 qwen2:0.5b               	32000	 0.9	   8.73	  2025-04-15 10:26	  561	KP0	Summarize the key events...	   7.82	    59	 71.77	GKN3-SIMP	You are a helpful and in...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_4,1-test on rm231d/a11_t043.01.4.50415.1026_Response.txt
a11_t044.01	 qwen2:0.5b               	 6000	 0.3	  10.57	  2025-04-15 10:26	  688	KP0	Summarize the key events...	   9.66	    75	 71.20	GKN4-DETA	You are a knowledgeable ...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_4,1-test on rm231d/a11_t044.01.4.50415.1026_Response.txt
a11_t041.01	 qwen2:0.5b               	 8000	 0.3	   7.92	  2025-04-15 10:26	  516	KP0	Summarize the key events...	   7.03	    59	 73.40	GKN1-SIMP	You are a helpful and in...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_4,1-test on rm231d/a11_t041.01.4.50415.1026_Response.txt
a11_t042.01	 qwen2:0.5b               	16000	 0.6	   9.14	  2025-04-15 10:26	  561	KP0	Summarize the key events...	   7.99	    59	 70.18	GKN2-SIMP	You are a helpful and in...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_4,1-test on rm231d/a11_t042.01.4.50415.1026_Response.txt
a11_t043.01	 qwen2:0.5b               	32000	 0.9	   8.48	  2025-04-15 10:26	  553	KP0	Summarize the key events...	   7.57	    59	 73.01	GKN3-SIMP	You are a helpful and in...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_4,1-test on rm231d/a11_t043.01.4.50415.1026_Response.txt
a11_t044.01	 qwen2:0.5b               	 6000	 0.3	   7.35	  2025-04-15 10:26	  472	KP0	Summarize the key events...	   6.46	    75	 73.07	GKN4-DETA	You are a knowledgeable ...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_4,1-test on rm231d/a11_t044.01.4.50415.1026_Response.txt
a11_t041.01	 qwen2:0.5b               	 8000	 0.3	  11.51	  2025-04-15 10:27	  748	KP0	Summarize the key events...	  10.61	    59	 70.48	GKN1-SIMP	You are a helpful and in...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_4,1-test on rm231d/a11_t041.01.4.50415.1027_Response.txt
a11_t042.01	 qwen2:0.5b               	16000	 0.6	  31.68	  2025-04-15 10:27	 1889	KP0	Summarize the key events...	  30.54	    59	 61.86	GKN2-SIMP	You are a helpful and in...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_4,1-test on rm231d/a11_t042.01.4.50415.1027_Response.txt
a11_t043.01	 qwen2:0.5b               	32000	 0.9	   8.47	  2025-04-15 10:28	  549	KP0	Summarize the key events...	   7.58	    59	 72.40	GKN3-SIMP	You are a helpful and in...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_4,1-test on rm231d/a11_t043.01.4.50415.1027_Response.txt
a11_t044.01	 qwen2:0.5b               	 6000	 0.3	  17.34	  2025-04-15 10:28	 1105	KP0	Summarize the key events...	  16.44	    75	 67.20	GKN4-DETA	You are a knowledgeable ...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_4,1-test on rm231d/a11_t044.01.4.50415.1027_Response.txt
a11_t041.01	 qwen2:0.5b               	 8000	 0.3	  10.70	  2025-04-15 10:28	  690	KP0	Summarize the key events...	   9.81	    59	 70.35	GKN1-SIMP	You are a helpful and in...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_4,1-test on rm231d/a11_t041.01.4.50415.1028_Response.txt
a11_t042.01	 qwen2:0.5b               	16000	 0.6	   9.74	  2025-04-15 10:28	  587	KP0	Summarize the key events...	   8.25	    59	 71.18	GKN2-SIMP	You are a helpful and in...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_4,1-test on rm231d/a11_t042.01.4.50415.1028_Response.txt
a11_t043.01	 qwen2:0.5b               	32000	 0.9	   6.56	  2025-04-15 10:28	  417	KP0	Summarize the key events...	   5.66	    59	 73.70	GKN3-SIMP	You are a helpful and in...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_4,1-test on rm231d/a11_t043.01.4.50415.1028_Response.txt
a11_t044.01	 qwen2:0.5b               	 6000	 0.3	   7.60	  2025-04-15 10:29	  487	KP0	Summarize the key events...	   6.70	    75	 72.73	GKN4-DETA	You are a knowledgeable ...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_4,1-test on rm231d/a11_t044.01.4.50415.1028_Response.txt
a11_t041.01	 qwen2:0.5b               	 8000	 0.3	  10.02	  2025-04-15 10:30	  645	KP0	Summarize the key events...	   9.12	    59	 70.71	GKN1-SIMP	You are a helpful and in...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_4,1-test on rm231d/a11_t041.01.4.50415.1030_Response.txt
a11_t042.01	 qwen2:0.5b               	16000	 0.6	  22.29	  2025-04-15 10:30	 1381	KP0	Summarize the key events...	  21.01	    59	 65.73	GKN2-SIMP	You are a helpful and in...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_4,1-test on rm231d/a11_t042.01.4.50415.1030_Response.txt
a11_t043.01	 qwen2:0.5b               	32000	 0.9	   6.70	  2025-04-15 10:30	  425	KP0	Summarize the key events...	   5.80	    59	 73.22	GKN3-SIMP	You are a helpful and in...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_4,1-test on rm231d/a11_t043.01.4.50415.1030_Response.txt
a11_t044.01	 qwen2:0.5b               	 6000	 0.3	   8.14	  2025-04-15 10:30	  523	KP0	Summarize the key events...	   7.24	    75	 72.25	GKN4-DETA	You are a knowledgeable ...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_4,1-test on rm231d/a11_t044.01.4.50415.1030_Response.txt
a11_t041.01	 qwen2:0.5b               	 8000	 0.3	  13.87	  2025-04-15 10:30	  894	KP0	Summarize the key events...	  12.97	    59	 68.91	GKN1-SIMP	You are a helpful and in...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_4,1-test on rm231d/a11_t041.01.4.50415.1030_Response.txt
a11_t042.01	 qwen2:0.5b               	16000	 0.6	   8.95	  2025-04-15 10:31	  552	KP0	Summarize the key events...	   7.65	    59	 72.18	GKN2-SIMP	You are a helpful and in...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_4,1-test on rm231d/a11_t042.01.4.50415.1030_Response.txt
a11_t043.01	 qwen2:0.5b               	32000	 0.9	   8.01	  2025-04-15 10:31	  514	KP0	Summarize the key events...	   7.09	    59	 72.46	GKN3-SIMP	You are a helpful and in...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_4,1-test on rm231d/a11_t043.01.4.50415.1030_Response.txt
a11_t044.01	 qwen2:0.5b               	 6000	 0.3	   1.12	  2025-04-15 10:31	   19	KP0	Summarize the key events...	   0.21	    75	 89.94	GKN4-DETA	You are a knowledgeable ...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_4,1-test on rm231d/a11_t044.01.4.50415.1030_Response.txt
a11_t041.01	 qwen2:0.5b               	 8000	 0.3	   6.48	  2025-04-15 11:04	  386	KP0	Summarize the key events...	   5.30	    59	 72.87	GKN1-SIMP	You are a helpful and in...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_4,1-test on rm231d/a11_t041.01.4.50415.1104_Response.txt
a11_t042.01	 qwen2:0.5b               	16000	 0.6	  13.67	  2025-04-15 11:04	  841	KP0	Summarize the key events...	  12.26	    59	 68.62	GKN2-SIMP	You are a helpful and in...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_4,1-test on rm231d/a11_t042.01.4.50415.1104_Response.txt
a11_t043.01	 qwen2:0.5b               	32000	 0.9	   1.25	  2025-04-15 11:04	   33	KP0	Summarize the key events...	   0.37	    59	 90.07	GKN3-SIMP	You are a helpful and in...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_4,1-test on rm231d/a11_t043.01.4.50415.1104_Response.txt
a11_t044.01	 qwen2:0.5b               	 6000	 0.3	   1.23	  2025-04-15 11:04	   29	KP0	Summarize the key events...	   0.33	    75	 87.24	GKN4-DETA	You are a knowledgeable ...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_4,1-test on rm231d/a11_t044.01.4.50415.1104_Response.txt
a11_t041.01	 qwen2:0.5b               	 8000	 0.3	  14.29	  2025-04-15 11:04	  925	KP0	Summarize the key events...	  13.39	    59	 69.09	GKN1-SIMP	You are a helpful and in...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_4,1-test on rm231d/a11_t041.01.4.50415.1104_Response.txt
a11_t042.01	 qwen2:0.5b               	16000	 0.6	   5.45	  2025-04-15 11:05	  310	KP0	Summarize the key events...	   4.19	    59	 73.91	GKN2-SIMP	You are a helpful and in...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_4,1-test on rm231d/a11_t042.01.4.50415.1104_Response.txt
a11_t041.01	 qwen2:0.5b               	16000	 0.3	  12.72	  2025-04-15 11:05	  794	KP0	Summarize the key events...	  11.31	    30	 70.22	GKN1-SIMP	Please use the informati...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1,1-test on rm231d/a11_t041.01.4.50415.1105_Response.txt
a11_t041.02	 qwen2:0.5b               	16000	 0.3	   5.49	  2025-04-15 11:05	  395	KP0	Summarize the key events...	   5.44	    30	 72.58	GKN1-SIMP	Please use the informati...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1,1-test on rm231d/a11_t041.02.4.50415.1105_Response.txt
a11_t041.01	 qwen2:0.5b               	16000	 0.3	   1.92	  2025-04-15 22:45	   25	KP0	Summarize the key events...	   0.24	    30	103.42	GKN1-SIMP	Please use the informati...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1,1-test on rm231d/a11_t041.01.4.50415.2245_Response.txt
a11_t041.02	 qwen2:0.5b               	16000	 0.3	   0.83	  2025-04-15 22:45	   60	KP0	Summarize the key events...	   0.78	    30	 77.30	GKN1-SIMP	Please use the informati...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1,1-test on rm231d/a11_t041.02.4.50415.2245_Response.txt
a11_t041.01	 qwen2:0.5b               	16000	 0.3	   0.79	  2025-04-15 22:45	   44	KP0	Summarize the key events...	   0.49	    30	 89.99	GKN1-SIMP	Please use the informati...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1,1-test on rm231d/a11_t041.01.4.50415.2245_Response.txt
a11_t041.02	 qwen2:0.5b               	16000	 0.3	   7.55	  2025-04-15 22:45	  543	KP0	Summarize the key events...	   7.50	    30	 72.39	GKN1-SIMP	Please use the informati...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1,1-test on rm231d/a11_t041.02.4.50415.2245_Response.txt
a11_t041.01	 qwen2:0.5b               	16000	 0.3	   4.20	  2025-04-15 22:49	  259	KP0	Summarize the key events...	   3.55	    30	 72.92	GKN1-SIMP	Please use the informati...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1,1-test on rm231d/a11_t041.01.4.50415.2249_Response.txt
a11_t041.02	 qwen2:0.5b               	16000	 0.3	  15.49	  2025-04-15 22:49	 1042	KP0	Summarize the key events...	  15.43	    30	 67.52	GKN1-SIMP	Please use the informati...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1,1-test on rm231d/a11_t041.02.4.50415.2249_Response.txt
a11_t041.01	 qwen2:0.5b               	16000	 0.3	  10.06	  2025-04-15 23:06	  678	KP0	Summarize the key events...	   9.47	    30	 71.56	GKN1-SIMP	Please use the informati...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1,1-test on rm231d/a11_t041.01.4.50415.2306_Response.txt
a11_t041.02	 qwen2:0.5b               	16000	 0.3	   0.47	  2025-04-15 23:06	   32	KP0	Summarize the key events...	   0.42	    30	 76.58	GKN1-SIMP	Please use the informati...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1,1-test on rm231d/a11_t041.02.4.50415.2306_Response.txt
a11_t041.03	 qwen2:0.5b               	16000	 0.3	  33.60	  2025-04-15 23:08	 2016	KP0	Summarize the key events...	  33.07	    30	 60.96	GKN1-SIMP	Please use the informati...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1,1-test on rm231d/a11_t041.03.4.50415.2308_Response.txt
a11_t041.01	 qwen2:0.5b               	16000	 0.3	   1.49	  2025-04-15 23:21	   15	KP0	Summarize the key events...	   0.13	    30	111.85	GKN1-SIMP	Please use the informati...			0 Sources, 0 bytes	Apple M1	8	Sonoma v15.2	Apple Mac Mini (2022)	rm231d-os15_Robins-Mac-mini (10.0.0.37)	file:////Users/Shared/Repos/AIDocs_test1/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1,1-test on rm231d/a11_t041.01.4.50415.2321_Response.txt
